nlu,id,start,stop,spkr,VAL,MET,DIV,DUD,TOP,ITEM,GDA,NDA,CONT,FRA,make_offer,ask_offer,accept,reject,ask_preference,share_preference,assistant_record,user_record,assistant_lamp,user_lamp,assistant_painting,user_painting,utt,context_str,dialogue_num
NaN,"""seg039-0197""",223.54,224.415,"""A""","""[]""","""['internal-pause']""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""certain uh""","""Alice: you know they're not value valued at too much of anything but it it depends on the buyer if if you get a buyer\nAlice: then you you know then it's negotiable and it's flexible\nAlice: it depends on you know i'm i'm partial to""",39
NaN,"""seg039-0201""",224.7,225.43,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""['paintings']""","""['Statement']""","""[]""","""['i-might-like-ITEM']""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""i'm i'm partial to certain uh paintings""","""Alice: then you you know then it's negotiable and it's flexible\nAlice: it depends on you know""",39
NaN,"""seg039-0205""",225.89,226.645,"""A""","""[]""","""['internal-pause']""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""and""","""Alice: then you you know then it's negotiable and it's flexible\nAlice: it depends on you know i'm i'm partial to\nAlice: certain uh\nAlice: paintings""",39
NaN,"""seg039-0209""",227.6,229.29,"""A""","""[]""","""['internal-pause']""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""in this particular era""","""Alice: then you you know then it's negotiable and it's flexible\nAlice: it depends on you know i'm i'm partial to\nAlice: certain uh\nAlice: paintings\nAlice: and""",39
NaN,"""seg039-0213""",229.68,231.215,"""A""","""[]""","""['internal-pause']""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""you know he was one of the uh""","""Alice: it depends on you know i'm i'm partial to\nAlice: certain uh\nAlice: paintings\nAlice: and\nAlice: in this particular era""",39
NaN,"""seg039-0217""",232.27,233.23,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Statement']""","""[]""","""['patter']""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""and in this particular era you know he was one of the uh uh leaders""","""Alice: certain uh\nAlice: paintings""",39
NaN,"""seg039-0221""",234.32,235.19,"""A""","""[]""","""['internal-pause']""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""and so""","""Alice: paintings\nAlice: and\nAlice: in this particular era\nAlice: you know he was one of the uh\nAlice: uh leaders""",39
NaN,"""seg039-0225""",236.15,236.665,"""A""","""[]""","""['internal-pause']""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""um""","""Alice: in this particular era\nAlice: you know he was one of the uh\nAlice: uh leaders\nAlice: and so""",39
NaN,"""seg039-0229""",238.005,238.535,"""A""","""[]""","""['internal-pause']""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""for me""","""Alice: in this particular era\nAlice: you know he was one of the uh\nAlice: uh leaders\nAlice: and so\nAlice: um""",39
"""nlu1""","""seg039-0233""",239.03,242.2,"""A""","""[]""","""['internal-pause']""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""but i'm even more partial to the beatles""","""Alice: uh leaders\nAlice: and so\nAlice: um\nAlice: for me""",39
"""nlu2""","""seg039-0233""",239.03,242.2,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Tag-question']""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""you know""","""Alice: uh leaders\nAlice: and so\nAlice: um\nAlice: for me\nAlice: but i'm even more partial to the beatles""",39
NaN,"""seg039-0237""",242.82,243.27,"""B""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Appreciation']""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""oh wow""","""Alice: and so\nAlice: um\nAlice: for me\nAlice: but i'm even more partial to the beatles you know""",39
NaN,"""seg039-0241""",243.16,244.325,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""['records']""","""['Statement']""","""[]""","""['i-like-ITEM-best']""","""[]""",0,0,0,0,0,1,0,0,0,0,0,0,"""and so um for me but i'm even more partial to the beatles you know the the the music""",NaN,39
NaN,"""seg039-0245""",244.97,245.39,"""A""","""[]""","""['internal-pause']""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""so""","""Alice: um\nAlice: for me\nAlice: but i'm even more partial to the beatles you know\nBob: oh wow\nAlice: the the the music""",39
NaN,"""seg039-0249""",245.54,246.28,"""B""","""[]""","""['internal-pause']""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""so say""","""Alice: um\nAlice: for me\nAlice: but i'm even more partial to the beatles you know\nBob: oh wow\nAlice: the the the music\nAlice: so""",39
NaN,"""seg039-0253""",245.725,245.95,"""A""","""[]""","""['internal-pause']""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""eh""","""Alice: um\nAlice: for me\nAlice: but i'm even more partial to the beatles you know\nBob: oh wow\nAlice: the the the music\nAlice: so\nBob: so say""",39
NaN,"""seg039-0257""",247.19,250.17,"""B""","""[]""","""[]""","""[]""","""[]""","""[]""","""['paintings', 'records']""","""['Statement']""","""['confirm-CONT']""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""so say the beatles and uh and and a little bit of art there""","""Alice: but i'm even more partial to the beatles you know\nBob: oh wow\nAlice: the the the music\nAlice: so""",39
NaN,"""seg039-0261""",250.65,252.42,"""B""","""[]""","""[]""","""[]""","""[]""","""['shift-to-painting']""","""[]""","""['Statement']""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""art deco is the first thing you mentioned""","""Bob: oh wow\nAlice: the the the music\nAlice: so\nBob: so say\nAlice: eh\nBob: the beatles and uh and and a little bit of art there""",39
NaN,"""seg039-0265""",252.885,253.335,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Acknowledge-Agree-Accept-Yes-answers']""","""[]""","""[]""","""[]""",0,0,1,0,0,0,0,0,0,0,0,0,"""yeah""","""Alice: the the the music\nAlice: so\nBob: so say\nAlice: eh\nBob: the beatles and uh and and a little bit of art there\nBob: art deco is the first thing you mentioned""",39
NaN,"""seg039-0269""",253.47,253.95,"""B""","""[]""","""['internal-pause']""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""um""","""Alice: the the the music\nAlice: so\nBob: so say\nAlice: eh\nBob: the beatles and uh and and a little bit of art there\nBob: art deco is the first thing you mentioned\nAlice: yeah""",39
"""nlu1""","""seg039-0273""",255.03,258.3,"""B""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Acknowledge-Agree-Accept-Yes-answers']""","""[]""","""[]""","""[]""",0,0,1,0,0,0,0,0,0,0,0,0,"""um yeah""","""Bob: the beatles and uh and and a little bit of art there\nBob: art deco is the first thing you mentioned\nAlice: yeah""",39
"""nlu2""","""seg039-0273""",255.03,258.3,"""B""","""[]""","""['internal-pause']""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""this is actually a spin off from louis comfort tiffany's <ti> tiffany's""","""Bob: the beatles and uh and and a little bit of art there\nBob: art deco is the first thing you mentioned\nAlice: yeah\nBob: um\nBob: yeah""",39
"""nlu1""","""seg039-0277""",258.63,259.47,"""B""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Statement']""","""[]""","""['patter']""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""this is actually a spin off from louis comfort tiffany's <ti> tiffany's type of stuff""","""Bob: the beatles and uh and and a little bit of art there\nBob: art deco is the first thing you mentioned\nAlice: yeah\nBob: um\nBob: yeah""",39
"""nlu2""","""seg039-0277""",258.63,259.47,"""B""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Acknowledge-Agree-Accept-Yes-answers']""","""[]""","""[]""","""[]""",0,0,1,0,0,0,0,0,0,0,0,0,"""yeah""","""Bob: the beatles and uh and and a little bit of art there\nBob: art deco is the first thing you mentioned\nAlice: yeah\nBob: um\nBob: yeah this is actually a spin off from louis comfort tiffany's <ti> tiffany's\nBob: type of stuff""",39
NaN,"""seg039-0281""",258.87,259.43,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Appreciation']""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""oh""","""Bob: the beatles and uh and and a little bit of art there\nBob: art deco is the first thing you mentioned\nAlice: yeah\nBob: um\nBob: yeah this is actually a spin off from louis comfort tiffany's <ti> tiffany's\nBob: type of stuff yeah""",39
NaN,"""seg039-0285""",260.45,262.41,"""B""","""[]""","""['internal-pause']""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""actually the son or grandson of uh""","""Bob: art deco is the first thing you mentioned\nAlice: yeah\nBob: um\nBob: yeah this is actually a spin off from louis comfort tiffany's <ti> tiffany's\nBob: type of stuff yeah\nAlice: oh""",39
"""nlu1""","""seg039-0289""",263.84,265.6,"""B""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Statement']""","""[]""","""['patter']""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""actually the son or grandson of uh tiffany's and company""","""Bob: yeah this is actually a spin off from louis comfort tiffany's <ti> tiffany's\nBob: type of stuff yeah\nAlice: oh""",39
"""nlu2""","""seg039-0289""",263.84,265.6,"""B""","""[]""","""['internal-pause']""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""but uh""","""Bob: yeah this is actually a spin off from louis comfort tiffany's <ti> tiffany's\nBob: type of stuff yeah\nAlice: oh\nBob: actually the son or grandson of uh\nBob: tiffany's and company""",39
NaN,"""seg039-0293""",267.39,267.56,"""B""","""[]""","""['internal-pause']""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""it""","""Bob: yeah this is actually a spin off from louis comfort tiffany's <ti> tiffany's\nBob: type of stuff yeah\nAlice: oh\nBob: actually the son or grandson of uh\nBob: tiffany's and company but uh""",39
NaN,"""seg039-0297""",268.02,269.38,"""B""","""[]""","""[]""","""[]""","""[]""","""[]""","""['lamps']""","""['Open-question', 'Wh-Question']""","""[]""","""['the-value-of-ITEM-is-uncertain']""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""but uh it what the value of these things are""","""Bob: type of stuff yeah\nAlice: oh\nBob: actually the son or grandson of uh\nBob: tiffany's and company""",39
NaN,"""seg039-0301""",270.27,271.87,"""B""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Statement']""","""['summarize-scenario']""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""same thing they're right about there right""","""Bob: actually the son or grandson of uh\nBob: tiffany's and company but uh\nBob: it\nBob: what the value of these things are""",39
NaN,"""seg039-0305""",272.2,272.56,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Acknowledge-Agree-Accept-Yes-answers']""","""[]""","""[]""","""[]""",0,0,1,0,0,0,0,0,0,0,0,0,"""right""","""Bob: tiffany's and company but uh\nBob: it\nBob: what the value of these things are\nBob: same thing they're right about there right""",39
NaN,"""seg039-0309""",273.07,274.7,"""B""","""[]""","""[]""","""[]""","""[]""","""[]""","""['records']""","""['Yes-no-question']""","""[]""","""['are-you-interested-in-ITEM']""","""[]""",0,0,0,0,1,0,0,0,0,0,0,0,"""but uh the beatles you like the beatles""","""Bob: tiffany's and company but uh\nBob: it\nBob: what the value of these things are\nBob: same thing they're right about there right\nAlice: right""",39
NaN,"""seg039-0313""",275.48,275.91,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Acknowledge-Agree-Accept-Yes-answers', 'Statement']""","""[]""","""[]""","""[]""",0,0,1,0,0,0,0,0,0,0,0,0,"""oh yeah""","""Bob: it\nBob: what the value of these things are\nBob: same thing they're right about there right\nAlice: right\nBob: but uh the beatles you like the beatles""",39
NaN,"""seg039-0317""",276.55,277.115,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Open-question', 'Wh-Question']""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""who doesn't""","""Bob: it\nBob: what the value of these things are\nBob: same thing they're right about there right\nAlice: right\nBob: but uh the beatles you like the beatles\nAlice: oh yeah""",39
NaN,"""seg039-0321""",277.76,279.38,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Statement']""","""[]""","""['patter']""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""i mean you know that's my era""","""Bob: what the value of these things are\nBob: same thing they're right about there right\nAlice: right\nBob: but uh the beatles you like the beatles\nAlice: oh yeah\nAlice: who doesn't""",39
"""nlu1""","""seg039-0325""",280.37,283.46,"""B""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Acknowledge-Agree-Accept-Yes-answers']""","""[]""","""[]""","""[]""",0,0,1,0,0,0,0,0,0,0,0,0,"""yeah""","""Bob: but uh the beatles you like the beatles\nAlice: oh yeah\nAlice: who doesn't\nAlice: i mean you know that's my era""",39
"""nlu2""","""seg039-0325""",280.37,283.46,"""B""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Statement']""","""[]""","""['me-too']""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""that's mine too""","""Bob: but uh the beatles you like the beatles\nAlice: oh yeah\nAlice: who doesn't\nAlice: i mean you know that's my era\nBob: yeah""",39
"""nlu3""","""seg039-0325""",280.37,283.46,"""B""","""[]""","""['internal-pause']""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""however i i guess we come from the same background""","""Bob: but uh the beatles you like the beatles\nAlice: oh yeah\nAlice: who doesn't\nAlice: i mean you know that's my era\nBob: yeah that's mine too""",39
NaN,"""seg039-0329""",283.77,285.02,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Acknowledge-Agree-Accept-Yes-answers', 'Statement']""","""[]""","""[]""","""[]""",0,0,1,0,0,0,0,0,0,0,0,0,"""yeah absolutely""","""Alice: oh yeah\nAlice: who doesn't\nAlice: i mean you know that's my era\nBob: yeah that's mine too however i i guess we come from the same background""",39
NaN,"""seg039-0333""",284.11,285.71,"""B""","""[]""","""['internal-pause']""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""in terms of uh era and""","""Alice: oh yeah\nAlice: who doesn't\nAlice: i mean you know that's my era\nBob: yeah that's mine too however i i guess we come from the same background\nAlice: yeah absolutely""",39
NaN,"""seg039-0337""",286.755,288.245,"""B""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Statement']""","""[]""","""['patter']""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""however i i guess we come from the same background in terms of uh era and and music and what not but""","""Alice: i mean you know that's my era\nBob: yeah that's mine too""",39
NaN,"""seg039-0341""",287.02,288.005,"""A""","""[]""","""['internal-pause']""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""and what i'm looking at""","""Alice: i mean you know that's my era\nBob: yeah that's mine too however i i guess we come from the same background\nAlice: yeah absolutely\nBob: in terms of uh era and\nBob: and music and what not but""",39
"""nlu1""","""seg039-0345""",288.71,291.94,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Acknowledge-Agree-Accept-Yes-answers']""","""[]""","""[]""","""[]""",0,0,1,0,0,0,0,0,0,0,0,0,"""yeah""","""Bob: yeah that's mine too however i i guess we come from the same background\nAlice: yeah absolutely\nBob: in terms of uh era and\nBob: and music and what not but\nAlice: and what i'm looking at""",39
"""nlu2""","""seg039-0345""",288.71,291.94,"""A""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Statement']""","""['summarize-scenario']""","""[]""","""[]""",0,0,0,0,0,0,0,0,0,0,0,0,"""what i'm looking at is uh i i see two crates""","""Bob: yeah that's mine too however i i guess we come from the same background\nAlice: yeah absolutely\nBob: in terms of uh era and\nBob: and music and what not but\nAlice: and what i'm looking at\nAlice: yeah""",39
NaN,"""seg039-0349""",292.26,292.63,"""B""","""[]""","""[]""","""[]""","""[]""","""[]""","""[]""","""['Acknowledge-Agree-Accept-Yes-answers']""","""[]""","""[]""","""[]""",0,0,1,0,0,0,0,0,0,0,0,0,"""mhm""","""Bob: yeah that's mine too however i i guess we come from the same background\nAlice: yeah absolutely\nBob: in terms of uh era and\nBob: and music and what not but\nAlice: and what i'm looking at\nAlice: yeah what i'm looking at is uh i i see two crates""",39
