uuid,scenario,agents_info,scenario_uuid,agents,outcome,events
E_1e90e101d32646d1,"{""attributes"": [], ""uuid"": ""FB_da518bb443294656"", ""kbs"": [[{""Count"": 4, ""Name"": ""book"", ""Value"": 0}, {""Count"": 1, ""Name"": ""hat"", ""Value"": 1}, {""Count"": 1, ""Name"": ""ball"", ""Value"": 9}], [{""Count"": 4, ""Name"": ""book"", ""Value"": 1}, {""Count"": 1, ""Name"": ""hat"", ""Value"": 6}, {""Count"": 1, ""Name"": ""ball"", ""Value"": 0}]]}",{},FB_da518bb443294656,"{""0"": ""human"", ""1"": ""human""}","{""valid_deal"": false, ""item_split"": [{""book"": 0, ""hat"": 0, ""ball"": 0}, {""book"": 0, ""hat"": 0, ""ball"": 0}], ""reward"": {""0"": 0, ""1"": 0}, ""agreed"": false}","[{""agent"": 1, ""time"": 0, ""action"": ""message"", ""data"": ""i'd like the hat and 2 books ."", ""metadata"": {""intent"": ""agree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 0, ""time"": 1, ""action"": ""message"", ""data"": ""ok that sounds like a good deal"", ""metadata"": {""intent"": ""agree"", ""proposal"": null, ""proposal_type"": null}}]"
E_c004d80793b547fe,"{""attributes"": [], ""uuid"": ""FB_799cd983312746a4"", ""kbs"": [[{""Count"": 1, ""Name"": ""book"", ""Value"": 0}, {""Count"": 4, ""Name"": ""hat"", ""Value"": 1}, {""Count"": 2, ""Name"": ""ball"", ""Value"": 3}], [{""Count"": 1, ""Name"": ""book"", ""Value"": 2}, {""Count"": 4, ""Name"": ""hat"", ""Value"": 1}, {""Count"": 2, ""Name"": ""ball"", ""Value"": 2}]]}",{},FB_799cd983312746a4,"{""0"": ""human"", ""1"": ""human""}","{""valid_deal"": true, ""item_split"": [{""book"": 0, ""hat"": 1, ""ball"": 2}, {""book"": 1, ""hat"": 3, ""ball"": 0}], ""reward"": {""0"": 7, ""1"": 5}, ""agreed"": true}","[{""agent"": 0, ""time"": 0, ""action"": ""message"", ""data"": ""gimme the balls and a hat"", ""metadata"": {""intent"": ""unknown"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 1, ""time"": 1, ""action"": ""message"", ""data"": ""alright , 2 balls and 1 hat for you , 1 book and 3 hats for me ."", ""metadata"": {""intent"": ""agree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 0, ""time"": 2, ""action"": ""select"", ""data"": {""book"": 0, ""hat"": 1, ""ball"": 2}, ""metadata"": {""intent"": ""select""}}]"
E_748d3ef91faf4e0c,"{""attributes"": [], ""uuid"": ""FB_7787edcc9ecc49ec"", ""kbs"": [[{""Count"": 1, ""Name"": ""book"", ""Value"": 2}, {""Count"": 4, ""Name"": ""hat"", ""Value"": 1}, {""Count"": 2, ""Name"": ""ball"", ""Value"": 2}], [{""Count"": 1, ""Name"": ""book"", ""Value"": 0}, {""Count"": 4, ""Name"": ""hat"", ""Value"": 1}, {""Count"": 2, ""Name"": ""ball"", ""Value"": 3}]]}",{},FB_7787edcc9ecc49ec,"{""0"": ""human"", ""1"": ""human""}","{""valid_deal"": true, ""item_split"": [{""book"": 1, ""hat"": 3, ""ball"": 0}, {""book"": 0, ""hat"": 1, ""ball"": 2}], ""reward"": {""0"": 5, ""1"": 7}, ""agreed"": true}","[{""agent"": 1, ""time"": 0, ""action"": ""message"", ""data"": ""gimme the balls and a hat"", ""metadata"": {""intent"": ""unknown"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 0, ""time"": 1, ""action"": ""message"", ""data"": ""alright , 2 balls and 1 hat for you , 1 book and 3 hats for me ."", ""metadata"": {""intent"": ""agree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 1, ""time"": 2, ""action"": ""select"", ""data"": null, ""metadata"": {""intent"": ""select""}}]"
E_9f1e38f2603d4942,"{""attributes"": [], ""uuid"": ""FB_eec3846f44f148d8"", ""kbs"": [[{""Count"": 2, ""Name"": ""book"", ""Value"": 0}, {""Count"": 2, ""Name"": ""hat"", ""Value"": 0}, {""Count"": 1, ""Name"": ""ball"", ""Value"": 10}], [{""Count"": 2, ""Name"": ""book"", ""Value"": 1}, {""Count"": 2, ""Name"": ""hat"", ""Value"": 1}, {""Count"": 1, ""Name"": ""ball"", ""Value"": 6}]]}",{},FB_eec3846f44f148d8,"{""0"": ""human"", ""1"": ""human""}","{""valid_deal"": false, ""item_split"": [{""book"": 0, ""hat"": 0, ""ball"": 0}, {""book"": 0, ""hat"": 0, ""ball"": 0}], ""reward"": {""0"": 0, ""1"": 0}, ""agreed"": false}","[{""agent"": 0, ""time"": 0, ""action"": ""message"", ""data"": ""i'll take the ball , you can have the rest"", ""metadata"": {""intent"": ""propose"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 1, ""time"": 1, ""action"": ""message"", ""data"": ""no deal , i need the ball as well ."", ""metadata"": {""intent"": ""disagree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 0, ""time"": 2, ""action"": ""message"", ""data"": ""let me know when the no deal button come up then . . . . ."", ""metadata"": {""intent"": ""disagree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 1, ""time"": 3, ""action"": ""message"", ""data"": ""okay , setting my numbers to 0 and waiting for the no deal button to appear"", ""metadata"": {""intent"": ""disagree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 0, ""time"": 4, ""action"": ""message"", ""data"": ""same here"", ""metadata"": {""intent"": ""unknown"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 1, ""time"": 5, ""action"": ""message"", ""data"": ""no deal was agreed"", ""metadata"": {""intent"": ""disagree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 0, ""time"": 6, ""action"": ""message"", ""data"": ""soon as it shows on my side . . . . ."", ""metadata"": {""intent"": ""unknown"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 1, ""time"": 7, ""action"": ""message"", ""data"": ""this is an abnormally long wait"", ""metadata"": {""intent"": ""disagree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 0, ""time"": 8, ""action"": ""message"", ""data"": ""the no deal button has not popped up for you yet ?"", ""metadata"": {""intent"": ""disagree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 1, ""time"": 9, ""action"": ""message"", ""data"": ""no , and i'm making sure to stay on the page which it normally pops up"", ""metadata"": {""intent"": ""agree"", ""proposal"": null, ""proposal_type"": null}}]"
E_50f5a87c2bef4a3d,"{""attributes"": [], ""uuid"": ""FB_df6ba962274a458a"", ""kbs"": [[{""Count"": 2, ""Name"": ""book"", ""Value"": 1}, {""Count"": 2, ""Name"": ""hat"", ""Value"": 1}, {""Count"": 1, ""Name"": ""ball"", ""Value"": 6}], [{""Count"": 2, ""Name"": ""book"", ""Value"": 0}, {""Count"": 2, ""Name"": ""hat"", ""Value"": 0}, {""Count"": 1, ""Name"": ""ball"", ""Value"": 10}]]}",{},FB_df6ba962274a458a,"{""0"": ""human"", ""1"": ""human""}","{""valid_deal"": false, ""item_split"": [{""book"": 0, ""hat"": 0, ""ball"": 0}, {""book"": 0, ""hat"": 0, ""ball"": 0}], ""reward"": {""0"": 0, ""1"": 0}, ""agreed"": false}","[{""agent"": 1, ""time"": 0, ""action"": ""message"", ""data"": ""i'll take the ball , you can have the rest"", ""metadata"": {""intent"": ""propose"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 0, ""time"": 1, ""action"": ""message"", ""data"": ""no deal , i need the ball as well ."", ""metadata"": {""intent"": ""disagree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 1, ""time"": 2, ""action"": ""message"", ""data"": ""let me know when the no deal button come up then . . . . ."", ""metadata"": {""intent"": ""disagree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 0, ""time"": 3, ""action"": ""message"", ""data"": ""okay , setting my numbers to 0 and waiting for the no deal button to appear"", ""metadata"": {""intent"": ""disagree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 1, ""time"": 4, ""action"": ""message"", ""data"": ""same here"", ""metadata"": {""intent"": ""unknown"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 0, ""time"": 5, ""action"": ""message"", ""data"": ""no deal was agreed"", ""metadata"": {""intent"": ""disagree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 1, ""time"": 6, ""action"": ""message"", ""data"": ""soon as it shows on my side . . . . ."", ""metadata"": {""intent"": ""unknown"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 0, ""time"": 7, ""action"": ""message"", ""data"": ""this is an abnormally long wait"", ""metadata"": {""intent"": ""disagree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 1, ""time"": 8, ""action"": ""message"", ""data"": ""the no deal button has not popped up for you yet ?"", ""metadata"": {""intent"": ""disagree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 0, ""time"": 9, ""action"": ""message"", ""data"": ""no , and i'm making sure to stay on the page which it normally pops up"", ""metadata"": {""intent"": ""agree"", ""proposal"": null, ""proposal_type"": null}}]"
E_58f15685aa324960,"{""attributes"": [], ""uuid"": ""FB_ba564b3fc1064bd3"", ""kbs"": [[{""Count"": 1, ""Name"": ""book"", ""Value"": 5}, {""Count"": 2, ""Name"": ""hat"", ""Value"": 1}, {""Count"": 3, ""Name"": ""ball"", ""Value"": 1}], [{""Count"": 1, ""Name"": ""book"", ""Value"": 10}, {""Count"": 2, ""Name"": ""hat"", ""Value"": 0}, {""Count"": 3, ""Name"": ""ball"", ""Value"": 0}]]}",{},FB_ba564b3fc1064bd3,"{""0"": ""human"", ""1"": ""human""}","{""valid_deal"": false, ""item_split"": [{""book"": 0, ""hat"": 0, ""ball"": 0}, {""book"": 0, ""hat"": 0, ""ball"": 0}], ""reward"": {""0"": 0, ""1"": 0}, ""agreed"": false}","[{""agent"": 1, ""time"": 0, ""action"": ""message"", ""data"": ""you can have the rest if i can have the book"", ""metadata"": {""intent"": ""agree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 0, ""time"": 1, ""action"": ""message"", ""data"": ""oh boy , that leaves me with 5 , that isn't very good ."", ""metadata"": {""intent"": ""unknown"", ""proposal"": null, ""proposal_type"": null}}]"
E_77348029dcc94801,"{""attributes"": [], ""uuid"": ""FB_f34b1e8d3a5c4e53"", ""kbs"": [[{""Count"": 1, ""Name"": ""book"", ""Value"": 0}, {""Count"": 2, ""Name"": ""hat"", ""Value"": 2}, {""Count"": 3, ""Name"": ""ball"", ""Value"": 2}], [{""Count"": 1, ""Name"": ""book"", ""Value"": 1}, {""Count"": 2, ""Name"": ""hat"", ""Value"": 0}, {""Count"": 3, ""Name"": ""ball"", ""Value"": 3}]]}",{},FB_f34b1e8d3a5c4e53,"{""0"": ""human"", ""1"": ""human""}","{""valid_deal"": true, ""item_split"": [{""book"": 0, ""hat"": 2, ""ball"": 1}, {""book"": 1, ""hat"": 0, ""ball"": 2}], ""reward"": {""0"": 6, ""1"": 7}, ""agreed"": true}","[{""agent"": 0, ""time"": 0, ""action"": ""message"", ""data"": ""hello , i would like the hats and balls and am wiling to give you the book in exchange ."", ""metadata"": {""intent"": ""agree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 1, ""time"": 1, ""action"": ""message"", ""data"": ""i need the balls and you can have the book and hats"", ""metadata"": {""intent"": ""agree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 0, ""time"": 2, ""action"": ""message"", ""data"": ""unfortunately i don't get anything from the book but i am willing to give you 2 of the balls and the book while i take 1 ball and the hats"", ""metadata"": {""intent"": ""agree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 1, ""time"": 3, ""action"": ""message"", ""data"": ""i would like 2 balls and the books . you can have the hats"", ""metadata"": {""intent"": ""agree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 0, ""time"": 4, ""action"": ""message"", ""data"": ""yes , that's what i just typed"", ""metadata"": {""intent"": ""agree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 1, ""time"": 5, ""action"": ""message"", ""data"": ""lol sounds good"", ""metadata"": {""intent"": ""agree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 0, ""time"": 6, ""action"": ""select"", ""data"": {""book"": 0, ""hat"": 2, ""ball"": 1}, ""metadata"": {""intent"": ""select""}}]"
E_faaf841d5ab24de5,"{""attributes"": [], ""uuid"": ""FB_8495b80a7d864708"", ""kbs"": [[{""Count"": 1, ""Name"": ""book"", ""Value"": 1}, {""Count"": 2, ""Name"": ""hat"", ""Value"": 0}, {""Count"": 3, ""Name"": ""ball"", ""Value"": 3}], [{""Count"": 1, ""Name"": ""book"", ""Value"": 0}, {""Count"": 2, ""Name"": ""hat"", ""Value"": 2}, {""Count"": 3, ""Name"": ""ball"", ""Value"": 2}]]}",{},FB_8495b80a7d864708,"{""0"": ""human"", ""1"": ""human""}","{""valid_deal"": true, ""item_split"": [{""book"": 1, ""hat"": 0, ""ball"": 2}, {""book"": 0, ""hat"": 2, ""ball"": 1}], ""reward"": {""0"": 7, ""1"": 6}, ""agreed"": true}","[{""agent"": 1, ""time"": 0, ""action"": ""message"", ""data"": ""hello , i would like the hats and balls and am wiling to give you the book in exchange ."", ""metadata"": {""intent"": ""agree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 0, ""time"": 1, ""action"": ""message"", ""data"": ""i need the balls and you can have the book and hats"", ""metadata"": {""intent"": ""agree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 1, ""time"": 2, ""action"": ""message"", ""data"": ""unfortunately i don't get anything from the book but i am willing to give you 2 of the balls and the book while i take 1 ball and the hats"", ""metadata"": {""intent"": ""agree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 0, ""time"": 3, ""action"": ""message"", ""data"": ""i would like 2 balls and the books . you can have the hats"", ""metadata"": {""intent"": ""agree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 1, ""time"": 4, ""action"": ""message"", ""data"": ""yes , that's what i just typed"", ""metadata"": {""intent"": ""agree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 0, ""time"": 5, ""action"": ""message"", ""data"": ""lol sounds good"", ""metadata"": {""intent"": ""agree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 1, ""time"": 6, ""action"": ""select"", ""data"": null, ""metadata"": {""intent"": ""select""}}]"
E_88984bbe629c40ad,"{""attributes"": [], ""uuid"": ""FB_6a426cda49bf4bb6"", ""kbs"": [[{""Count"": 3, ""Name"": ""book"", ""Value"": 0}, {""Count"": 1, ""Name"": ""hat"", ""Value"": 3}, {""Count"": 1, ""Name"": ""ball"", ""Value"": 7}], [{""Count"": 3, ""Name"": ""book"", ""Value"": 2}, {""Count"": 1, ""Name"": ""hat"", ""Value"": 1}, {""Count"": 1, ""Name"": ""ball"", ""Value"": 3}]]}",{},FB_6a426cda49bf4bb6,"{""0"": ""human"", ""1"": ""human""}","{""valid_deal"": true, ""item_split"": [{""book"": 0, ""hat"": 0, ""ball"": 1}, {""book"": 3, ""hat"": 1, ""ball"": 0}], ""reward"": {""0"": 7, ""1"": 7}, ""agreed"": true}","[{""agent"": 1, ""time"": 0, ""action"": ""message"", ""data"": ""what would you like"", ""metadata"": {""intent"": ""unknown"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 0, ""time"": 1, ""action"": ""message"", ""data"": ""5 basketballs"", ""metadata"": {""intent"": ""unknown"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 1, ""time"": 2, ""action"": ""message"", ""data"": ""ok just the ball"", ""metadata"": {""intent"": ""agree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 0, ""time"": 3, ""action"": ""message"", ""data"": ""yes"", ""metadata"": {""intent"": ""agree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 1, ""time"": 4, ""action"": ""select"", ""data"": null, ""metadata"": {""intent"": ""select""}}]"
E_12ac3fcdea8b4656,"{""attributes"": [], ""uuid"": ""FB_05028183f892453b"", ""kbs"": [[{""Count"": 3, ""Name"": ""book"", ""Value"": 2}, {""Count"": 1, ""Name"": ""hat"", ""Value"": 1}, {""Count"": 1, ""Name"": ""ball"", ""Value"": 3}], [{""Count"": 3, ""Name"": ""book"", ""Value"": 0}, {""Count"": 1, ""Name"": ""hat"", ""Value"": 3}, {""Count"": 1, ""Name"": ""ball"", ""Value"": 7}]]}",{},FB_05028183f892453b,"{""0"": ""human"", ""1"": ""human""}","{""valid_deal"": true, ""item_split"": [{""book"": 3, ""hat"": 1, ""ball"": 0}, {""book"": 0, ""hat"": 0, ""ball"": 1}], ""reward"": {""0"": 7, ""1"": 7}, ""agreed"": true}","[{""agent"": 0, ""time"": 0, ""action"": ""message"", ""data"": ""what would you like"", ""metadata"": {""intent"": ""unknown"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 1, ""time"": 1, ""action"": ""message"", ""data"": ""5 basketballs"", ""metadata"": {""intent"": ""unknown"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 0, ""time"": 2, ""action"": ""message"", ""data"": ""ok just the ball"", ""metadata"": {""intent"": ""agree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 1, ""time"": 3, ""action"": ""message"", ""data"": ""yes"", ""metadata"": {""intent"": ""agree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 0, ""time"": 4, ""action"": ""select"", ""data"": {""book"": 3, ""hat"": 1, ""ball"": 0}, ""metadata"": {""intent"": ""select""}}]"
E_a285f318f5d54952,"{""attributes"": [], ""uuid"": ""FB_53260f807c0a4096"", ""kbs"": [[{""Count"": 3, ""Name"": ""book"", ""Value"": 1}, {""Count"": 1, ""Name"": ""hat"", ""Value"": 7}, {""Count"": 1, ""Name"": ""ball"", ""Value"": 0}], [{""Count"": 3, ""Name"": ""book"", ""Value"": 0}, {""Count"": 1, ""Name"": ""hat"", ""Value"": 2}, {""Count"": 1, ""Name"": ""ball"", ""Value"": 8}]]}",{},FB_53260f807c0a4096,"{""0"": ""human"", ""1"": ""human""}","{""valid_deal"": true, ""item_split"": [{""book"": 3, ""hat"": 1, ""ball"": 0}, {""book"": 0, ""hat"": 0, ""ball"": 1}], ""reward"": {""0"": 10, ""1"": 8}, ""agreed"": true}","[{""agent"": 0, ""time"": 0, ""action"": ""message"", ""data"": ""i would like the hat and the books ."", ""metadata"": {""intent"": ""agree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 1, ""time"": 1, ""action"": ""message"", ""data"": ""ok"", ""metadata"": {""intent"": ""agree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 0, ""time"": 2, ""action"": ""select"", ""data"": {""book"": 3, ""hat"": 1, ""ball"": 0}, ""metadata"": {""intent"": ""select""}}]"
E_6303e50ed0fc41fe,"{""attributes"": [], ""uuid"": ""FB_48e45f7f87e5472d"", ""kbs"": [[{""Count"": 3, ""Name"": ""book"", ""Value"": 0}, {""Count"": 1, ""Name"": ""hat"", ""Value"": 2}, {""Count"": 1, ""Name"": ""ball"", ""Value"": 8}], [{""Count"": 3, ""Name"": ""book"", ""Value"": 1}, {""Count"": 1, ""Name"": ""hat"", ""Value"": 7}, {""Count"": 1, ""Name"": ""ball"", ""Value"": 0}]]}",{},FB_48e45f7f87e5472d,"{""0"": ""human"", ""1"": ""human""}","{""valid_deal"": true, ""item_split"": [{""book"": 0, ""hat"": 0, ""ball"": 1}, {""book"": 3, ""hat"": 1, ""ball"": 0}], ""reward"": {""0"": 8, ""1"": 10}, ""agreed"": true}","[{""agent"": 1, ""time"": 0, ""action"": ""message"", ""data"": ""i would like the hat and the books ."", ""metadata"": {""intent"": ""agree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 0, ""time"": 1, ""action"": ""message"", ""data"": ""ok"", ""metadata"": {""intent"": ""agree"", ""proposal"": null, ""proposal_type"": null}}, {""agent"": 1, ""time"": 2, ""action"": ""select"", ""data"": null, ""metadata"": {""intent"": ""select""}}]"
